Mes y año	Provincia código	Provincia nombre	División (2 dígitos) código	División (2 dígitos) descripción	Afiliaciones en alta
Junio 2011	44	Teruel	72	Investigación y desarrollo	64
Junio 2011	44	Teruel	73	Publicidad y estudios de mercado	38
Junio 2011	44	Teruel	74	Otras actividades profesionales, científicas y técnicas	107
Junio 2011	44	Teruel	75	Actividades veterinarias	61
Junio 2011	44	Teruel	77	Actividades de alquiler	78
Junio 2011	44	Teruel	78	Actividades relacionadas con el empleo	315
Junio 2011	44	Teruel	79	Actividades de agencias de viajes, operadores turísticos, servicios de reservas y actividades relacionadas con los mismos	70
Junio 2011	44	Teruel	80	Actividades de seguridad e investigación	111
Junio 2011	44	Teruel	81	Servicios a edificios y actividades de jardinería	1212
Junio 2011	44	Teruel	82	Actividades administrativas de oficina y otras actividades auxiliares a las empresas	112
Junio 2011	44	Teruel	84	Administración Pública y defensa; Seguridad Social obligatoria	4893
Junio 2011	44	Teruel	85	Educación	920
Junio 2011	44	Teruel	86	Actividades sanitarias	3032
Junio 2011	44	Teruel	87	Asistencia en establecimientos residenciales	1470
Junio 2011	44	Teruel	88	Actividades de servicios sociales sin alojamiento	360
Junio 2011	44	Teruel	90	Actividades de creación, artísticas y espectáculos	83
Junio 2011	44	Teruel	91	Actividades de bibliotecas, archivos, museos y otras actividades culturales	123
Junio 2011	44	Teruel	92	Actividades de juegos de azar y apuestas	49
Junio 2011	44	Teruel	93	Actividades deportivas, recreativas y de entretenimiento	206
Junio 2011	44	Teruel	94	Actividades asociativas	479
Junio 2011	44	Teruel	95	Reparación de ordenadores, efectos personales y artículos de uso doméstico	262
Junio 2011	44	Teruel	96	Otros servicios personales	632
Junio 2011	44	Teruel	97	Actividades de los hogares como empleadores de personal doméstico	526
Junio 2011	44	Teruel		Sin clasificar	42
Junio 2011	50	Zaragoza	01	Agricultura, ganadería, caza y servicios relacionados con las mismas	19127
Junio 2011	50	Zaragoza	02	Silvicultura y explotación forestal	651
Junio 2011	50	Zaragoza	03	Pesca y acuicultura	33
Junio 2011	50	Zaragoza	05	Extracción de antracita, hulla y lignito	90
Junio 2011	50	Zaragoza	07	Extracción de minerales metálicos	64
Junio 2011	50	Zaragoza	08	Otras industrias extractivas	486
Junio 2011	50	Zaragoza	09	Actividades de apoyo a las industrias extractivas	5
Junio 2011	50	Zaragoza	10	Industria de la alimentación	6717
Junio 2011	50	Zaragoza	11	Fabricación de bebidas	1010
Junio 2011	50	Zaragoza	12	Industria del tabaco	1
Junio 2011	50	Zaragoza	13	Industria textil	592
Junio 2011	50	Zaragoza	14	Confección de prendas de vestir	1282
Junio 2011	50	Zaragoza	15	Industria del cuero y del calzado	1234
Junio 2011	50	Zaragoza	16	Industria de la madera y del corcho, excepto muebles; cestería y espartería	1162
Junio 2011	50	Zaragoza	17	Industria del papel	2293
Junio 2011	50	Zaragoza	18	Artes gráficas y reproducción de soportes grabados	1430
Junio 2011	50	Zaragoza	19	Coquerías y refino de petróleo	11
Junio 2011	50	Zaragoza	20	Industria química	1883
Junio 2011	50	Zaragoza	21	Fabricación de productos farmacéuticos	699
Junio 2011	50	Zaragoza	22	Fabricación de productos de caucho y plásticos	3763
Junio 2011	50	Zaragoza	23	Fabricación de otros productos minerales no metálicos	2291
Junio 2011	50	Zaragoza	24	Metalurgia; fabricación de productos de hierro, acero y ferroaleaciones	2180
Junio 2011	50	Zaragoza	25	Fabricación de productos metálicos, excepto maquinaria y equipo	8165
Junio 2011	50	Zaragoza	26	Fabricación de productos informáticos, electrónicos y ópticos	1317
Junio 2011	50	Zaragoza	27	Fabricación de material y equipo eléctrico	5247
Junio 2011	50	Zaragoza	28	Fabricación de maquinaria y equipo n.c.o.p.	5696
Junio 2011	50	Zaragoza	29	Fabricación de vehículos de motor, remolques y semirremolques	15145
Junio 2011	50	Zaragoza	30	Fabricación de otro material de transporte	1127
Junio 2011	50	Zaragoza	31	Fabricación de muebles	3789
Junio 2011	50	Zaragoza	32	Otras industrias manufactureras	908
Junio 2011	50	Zaragoza	33	Reparación e instalación de maquinaria y equipo	1829
Junio 2011	50	Zaragoza	35	Suministro de energía eléctrica, gas, vapor y aire acondicionado	670
Junio 2011	50	Zaragoza	36	Captación, depuración y distribución de agua	1016
Junio 2011	50	Zaragoza	37	Recogida y tratamiento de aguas residuales	84
Junio 2011	50	Zaragoza	38	Recogida, tratamiento y eliminación de residuos; valorización	2639
Junio 2011	50	Zaragoza	39	Actividades de descontaminación y otros servicios de gestión de residuos	20
Junio 2011	50	Zaragoza	41	Construcción de edificios	9188
Junio 2011	50	Zaragoza	42	Ingeniería civil	1786
Junio 2011	50	Zaragoza	43	Actividades de construcción especializada	17381
Junio 2011	50	Zaragoza	45	Venta y reparación de vehículos de motor y motocicletas	6064
Junio 2011	50	Zaragoza	46	Comercio al por mayor e intermediarios del comercio, excepto de vehículos de motor y motocicletas	20454
Junio 2011	50	Zaragoza	47	Comercio al por menor, excepto de vehículos de motor y motocicletas	37698
Junio 2011	50	Zaragoza	49	Transporte terrestre y por tubería	16169
Junio 2011	50	Zaragoza	50	Transporte marítimo y por vías navegables interiores	11
Junio 2011	50	Zaragoza	51	Transporte aéreo	54
Junio 2011	50	Zaragoza	52	Almacenamiento y actividades anexas al transporte	3919
Junio 2011	50	Zaragoza	53	Actividades postales y de correos	1219
Junio 2011	50	Zaragoza	55	Servicios de alojamiento	2757
Junio 2011	50	Zaragoza	56	Servicios de comidas y bebidas	19838
Junio 2011	50	Zaragoza	58	Edición	1434
Junio 2011	50	Zaragoza	59	Actividades cinematográficas, de vídeo y de programas de televisión, grabación de sonido y edición musical	999
Junio 2011	50	Zaragoza	60	Actividades de programación y emisión de radio y televisión	262
Junio 2011	50	Zaragoza	61	Telecomunicaciones	1881
Junio 2011	50	Zaragoza	62	Programación, consultoría y otras actividades relacionadas con la informática	3376
Junio 2011	50	Zaragoza	63	Servicios de información	214
Junio 2011	50	Zaragoza	64	Servicios financieros, excepto seguros y fondos de pensiones	5955
Junio 2011	50	Zaragoza	65	Seguros, reaseguros y fondos de pensiones, excepto Seguridad Social obligatoria	1095
Junio 2011	50	Zaragoza	66	Actividades auxiliares a los servicios financieros y a los seguros	1919
Junio 2011	50	Zaragoza	68	Actividades inmobiliarias	1991
Junio 2011	50	Zaragoza	69	Actividades jurídicas y de contabilidad	5298
Junio 2011	50	Zaragoza	70	Actividades de las sedes centrales; actividades de consultoría de gestión empresarial	1243
Junio 2011	50	Zaragoza	71	Servicios técnicos de arquitectura e ingeniería; ensayos y análisis técnicos	4396
Junio 2011	50	Zaragoza	72	Investigación y desarrollo	1500
Junio 2011	50	Zaragoza	73	Publicidad y estudios de mercado	1381
Junio 2011	50	Zaragoza	74	Otras actividades profesionales, científicas y técnicas	1569
Junio 2011	50	Zaragoza	75	Actividades veterinarias	367
Junio 2011	50	Zaragoza	77	Actividades de alquiler	1826
Junio 2011	50	Zaragoza	78	Actividades relacionadas con el empleo	3829
Junio 2011	50	Zaragoza	79	Actividades de agencias de viajes, operadores turísticos, servicios de reservas y actividades relacionadas con los mismos	880
Junio 2011	50	Zaragoza	80	Actividades de seguridad e investigación	2119
Junio 2011	50	Zaragoza	81	Servicios a edificios y actividades de jardinería	11736
Junio 2011	50	Zaragoza	82	Actividades administrativas de oficina y otras actividades auxiliares a las empresas	3751
Junio 2011	50	Zaragoza	84	Administración Pública y defensa; Seguridad Social obligatoria	23247
Junio 2011	50	Zaragoza	85	Educación	14398
Junio 2011	50	Zaragoza	86	Actividades sanitarias	23070
Junio 2011	50	Zaragoza	87	Asistencia en establecimientos residenciales	6242
Junio 2011	50	Zaragoza	88	Actividades de servicios sociales sin alojamiento	3526
Junio 2011	50	Zaragoza	90	Actividades de creación, artísticas y espectáculos	894
Junio 2011	50	Zaragoza	91	Actividades de bibliotecas, archivos, museos y otras actividades culturales	132
Junio 2011	50	Zaragoza	92	Actividades de juegos de azar y apuestas	922
Junio 2011	50	Zaragoza	93	Actividades deportivas, recreativas y de entretenimiento	2803
Junio 2011	50	Zaragoza	94	Actividades asociativas	3721
Junio 2011	50	Zaragoza	95	Reparación de ordenadores, efectos personales y artículos de uso doméstico	2212
Junio 2011	50	Zaragoza	96	Otros servicios personales	6474
Junio 2011	50	Zaragoza	97	Actividades de los hogares como empleadores de personal doméstico	7054
Junio 2011	50	Zaragoza	99	Actividades de organizaciones y organismos extraterritoriales	10
Junio 2011	50	Zaragoza		Sin clasificar	288
Junio 2011	99	No consta	01	Agricultura, ganadería, caza y servicios relacionados con las mismas	30
Junio 2011	99	No consta	03	Pesca y acuicultura	1
Junio 2011	99	No consta	10	Industria de la alimentación	1
Junio 2011	99	No consta	16	Industria de la madera y del corcho, excepto muebles; cestería y espartería	2
Junio 2011	99	No consta	25	Fabricación de productos metálicos, excepto maquinaria y equipo	1
Junio 2011	99	No consta	41	Construcción de edificios	6
Junio 2011	99	No consta	43	Actividades de construcción especializada	8
Junio 2011	99	No consta	45	Venta y reparación de vehículos de motor y motocicletas	1
Junio 2011	99	No consta	46	Comercio al por mayor e intermediarios del comercio, excepto de vehículos de motor y motocicletas	7
Junio 2011	99	No consta	47	Comercio al por menor, excepto de vehículos de motor y motocicletas	10
Junio 2011	99	No consta	49	Transporte terrestre y por tubería	4
Junio 2011	99	No consta	56	Servicios de comidas y bebidas	5
Junio 2011	99	No consta	68	Actividades inmobiliarias	1
Junio 2011	99	No consta	71	Servicios técnicos de arquitectura e ingeniería; ensayos y análisis técnicos	3
Junio 2011	99	No consta	74	Otras actividades profesionales, científicas y técnicas	1
Junio 2011	99	No consta	77	Actividades de alquiler	3
Junio 2011	99	No consta	86	Actividades sanitarias	3
Junio 2011	99	No consta	94	Actividades asociativas	5
Junio 2011	99	No consta	95	Reparación de ordenadores, efectos personales y artículos de uso doméstico	3
Junio 2011	99	No consta	96	Otros servicios personales	1
Junio 2011	99	No consta	97	Actividades de los hogares como empleadores de personal doméstico	54
Marzo 2011	22	Huesca	01	Agricultura, ganadería, caza y servicios relacionados con las mismas	10344
Marzo 2011	22	Huesca	02	Silvicultura y explotación forestal	243
Marzo 2011	22	Huesca	03	Pesca y acuicultura	95
Marzo 2011	22	Huesca	05	Extracción de antracita, hulla y lignito	1
Marzo 2011	22	Huesca	08	Otras industrias extractivas	174
Marzo 2011	22	Huesca	09	Actividades de apoyo a las industrias extractivas	2
Marzo 2011	22	Huesca	10	Industria de la alimentación	2283
Marzo 2011	22	Huesca	11	Fabricación de bebidas	310
Marzo 2011	22	Huesca	13	Industria textil	45
Marzo 2011	22	Huesca	14	Confección de prendas de vestir	250
Marzo 2011	22	Huesca	15	Industria del cuero y del calzado	164
Marzo 2011	22	Huesca	16	Industria de la madera y del corcho, excepto muebles; cestería y espartería	457
Marzo 2011	22	Huesca	17	Industria del papel	200
Marzo 2011	22	Huesca	18	Artes gráficas y reproducción de soportes grabados	280
Marzo 2011	22	Huesca	20	Industria química	1248
Marzo 2011	22	Huesca	21	Fabricación de productos farmacéuticos	381
Marzo 2011	22	Huesca	22	Fabricación de productos de caucho y plásticos	194
Marzo 2011	22	Huesca	23	Fabricación de otros productos minerales no metálicos	622
Marzo 2011	22	Huesca	24	Metalurgia; fabricación de productos de hierro, acero y ferroaleaciones	403
Marzo 2011	22	Huesca	25	Fabricación de productos metálicos, excepto maquinaria y equipo	1450
Marzo 2011	22	Huesca	26	Fabricación de productos informáticos, electrónicos y ópticos	72
Marzo 2011	22	Huesca	27	Fabricación de material y equipo eléctrico	222
Marzo 2011	22	Huesca	28	Fabricación de maquinaria y equipo n.c.o.p.	926
Marzo 2011	22	Huesca	29	Fabricación de vehículos de motor, remolques y semirremolques	186
Marzo 2011	22	Huesca	30	Fabricación de otro material de transporte	28
Marzo 2011	22	Huesca	31	Fabricación de muebles	213
Marzo 2011	22	Huesca	32	Otras industrias manufactureras	612
Marzo 2011	22	Huesca	33	Reparación e instalación de maquinaria y equipo	473
Marzo 2011	22	Huesca	35	Suministro de energía eléctrica, gas, vapor y aire acondicionado	489
Marzo 2011	22	Huesca	36	Captación, depuración y distribución de agua	403
Marzo 2011	22	Huesca	37	Recogida y tratamiento de aguas residuales	50
Marzo 2011	22	Huesca	38	Recogida, tratamiento y eliminación de residuos; valorización	176
Marzo 2011	22	Huesca	39	Actividades de descontaminación y otros servicios de gestión de residuos	5
Marzo 2011	22	Huesca	41	Construcción de edificios	3896
Marzo 2011	22	Huesca	42	Ingeniería civil	516
Marzo 2011	22	Huesca	43	Actividades de construcción especializada	5183
Marzo 2011	22	Huesca	45	Venta y reparación de vehículos de motor y motocicletas	1900
Marzo 2011	22	Huesca	46	Comercio al por mayor e intermediarios del comercio, excepto de vehículos de motor y motocicletas	3271
Marzo 2011	22	Huesca	47	Comercio al por menor, excepto de vehículos de motor y motocicletas	7615
Marzo 2011	22	Huesca	49	Transporte terrestre y por tubería	2939
Marzo 2011	22	Huesca	51	Transporte aéreo	9
Marzo 2011	22	Huesca	52	Almacenamiento y actividades anexas al transporte	171
Marzo 2011	22	Huesca	53	Actividades postales y de correos	301
Marzo 2011	22	Huesca	55	Servicios de alojamiento	2240
Marzo 2011	22	Huesca	56	Servicios de comidas y bebidas	4970
Marzo 2011	22	Huesca	58	Edición	59
Marzo 2011	22	Huesca	59	Actividades cinematográficas, de vídeo y de programas de televisión, grabación de sonido y edición musical	60
Marzo 2011	22	Huesca	60	Actividades de programación y emisión de radio y televisión	96
Marzo 2011	22	Huesca	61	Telecomunicaciones	192
Marzo 2011	22	Huesca	62	Programación, consultoría y otras actividades relacionadas con la informática	363
Marzo 2011	22	Huesca	63	Servicios de información	67
Marzo 2011	22	Huesca	64	Servicios financieros, excepto seguros y fondos de pensiones	1172
Marzo 2011	22	Huesca	65	Seguros, reaseguros y fondos de pensiones, excepto Seguridad Social obligatoria	103
Marzo 2011	22	Huesca	66	Actividades auxiliares a los servicios financieros y a los seguros	308
Marzo 2011	22	Huesca	68	Actividades inmobiliarias	253
Marzo 2011	22	Huesca	69	Actividades jurídicas y de contabilidad	1210
Marzo 2011	22	Huesca	70	Actividades de las sedes centrales; actividades de consultoría de gestión empresarial	92
Marzo 2011	22	Huesca	71	Servicios técnicos de arquitectura e ingeniería; ensayos y análisis técnicos	750
Marzo 2011	22	Huesca	72	Investigación y desarrollo	98
Marzo 2011	22	Huesca	73	Publicidad y estudios de mercado	126
Marzo 2011	22	Huesca	74	Otras actividades profesionales, científicas y técnicas	313
Marzo 2011	22	Huesca	75	Actividades veterinarias	131
Marzo 2011	22	Huesca	77	Actividades de alquiler	499
Marzo 2011	22	Huesca	78	Actividades relacionadas con el empleo	250
Marzo 2011	22	Huesca	79	Actividades de agencias de viajes, operadores turísticos, servicios de reservas y actividades relacionadas con los mismos	153
Marzo 2011	22	Huesca	80	Actividades de seguridad e investigación	229
Marzo 2011	22	Huesca	81	Servicios a edificios y actividades de jardinería	2639
Marzo 2011	22	Huesca	82	Actividades administrativas de oficina y otras actividades auxiliares a las empresas	269
Marzo 2011	22	Huesca	84	Administración Pública y defensa; Seguridad Social obligatoria	6890
Marzo 2011	22	Huesca	85	Educación	2223
Marzo 2011	22	Huesca	86	Actividades sanitarias	4542
Marzo 2011	22	Huesca	87	Asistencia en establecimientos residenciales	1704
Marzo 2011	22	Huesca	88	Actividades de servicios sociales sin alojamiento	1019
Marzo 2011	22	Huesca	90	Actividades de creación, artísticas y espectáculos	121
Marzo 2011	22	Huesca	91	Actividades de bibliotecas, archivos, museos y otras actividades culturales	77
Marzo 2011	22	Huesca	92	Actividades de juegos de azar y apuestas	147
Marzo 2011	22	Huesca	93	Actividades deportivas, recreativas y de entretenimiento	1484
Marzo 2011	22	Huesca	94	Actividades asociativas	811
Marzo 2011	22	Huesca	95	Reparación de ordenadores, efectos personales y artículos de uso doméstico	584
Marzo 2011	22	Huesca	96	Otros servicios personales	1420
Marzo 2011	22	Huesca	97	Actividades de los hogares como empleadores de personal doméstico	960
Marzo 2011	22	Huesca		Sin clasificar	151
Marzo 2011	44	Teruel	01	Agricultura, ganadería, caza y servicios relacionados con las mismas	6131
Marzo 2011	44	Teruel	02	Silvicultura y explotación forestal	302
Marzo 2011	44	Teruel	03	Pesca y acuicultura	63
Marzo 2011	44	Teruel	05	Extracción de antracita, hulla y lignito	333
Marzo 2011	44	Teruel	08	Otras industrias extractivas	309
Marzo 2011	44	Teruel	09	Actividades de apoyo a las industrias extractivas	2
Marzo 2011	44	Teruel	10	Industria de la alimentación	1964
Marzo 2011	44	Teruel	11	Fabricación de bebidas	78
Marzo 2011	44	Teruel	13	Industria textil	37
Marzo 2011	44	Teruel	14	Confección de prendas de vestir	403
Marzo 2011	44	Teruel	15	Industria del cuero y del calzado	25
Marzo 2011	44	Teruel	16	Industria de la madera y del corcho, excepto muebles; cestería y espartería	832
Marzo 2011	44	Teruel	17	Industria del papel	218
Marzo 2011	44	Teruel	18	Artes gráficas y reproducción de soportes grabados	121
Marzo 2011	44	Teruel	20	Industria química	362
Marzo 2011	44	Teruel	21	Fabricación de productos farmacéuticos	13
Marzo 2011	44	Teruel	22	Fabricación de productos de caucho y plásticos	177
Marzo 2011	44	Teruel	23	Fabricación de otros productos minerales no metálicos	1230
Marzo 2011	44	Teruel	24	Metalurgia; fabricación de productos de hierro, acero y ferroaleaciones	423
Marzo 2011	44	Teruel	25	Fabricación de productos metálicos, excepto maquinaria y equipo	588
Marzo 2011	44	Teruel	26	Fabricación de productos informáticos, electrónicos y ópticos	43
Marzo 2011	44	Teruel	27	Fabricación de material y equipo eléctrico	10
Marzo 2011	44	Teruel	28	Fabricación de maquinaria y equipo n.c.o.p.	121
Marzo 2011	44	Teruel	29	Fabricación de vehículos de motor, remolques y semirremolques	855
Marzo 2011	44	Teruel	30	Fabricación de otro material de transporte	4
Marzo 2011	44	Teruel	31	Fabricación de muebles	255
Marzo 2011	44	Teruel	32	Otras industrias manufactureras	42
Marzo 2011	44	Teruel	33	Reparación e instalación de maquinaria y equipo	125
Marzo 2011	44	Teruel	35	Suministro de energía eléctrica, gas, vapor y aire acondicionado	385
Marzo 2011	44	Teruel	36	Captación, depuración y distribución de agua	211
Marzo 2011	44	Teruel	37	Recogida y tratamiento de aguas residuales	8
Marzo 2011	44	Teruel	38	Recogida, tratamiento y eliminación de residuos; valorización	33
Marzo 2011	44	Teruel	41	Construcción de edificios	3611
Marzo 2011	44	Teruel	42	Ingeniería civil	168
Marzo 2011	44	Teruel	43	Actividades de construcción especializada	2832
Marzo 2011	44	Teruel	45	Venta y reparación de vehículos de motor y motocicletas	1225
Marzo 2011	44	Teruel	46	Comercio al por mayor e intermediarios del comercio, excepto de vehículos de motor y motocicletas	1301
Marzo 2011	44	Teruel	47	Comercio al por menor, excepto de vehículos de motor y motocicletas	4117
Marzo 2011	44	Teruel	49	Transporte terrestre y por tubería	1818
Marzo 2011	44	Teruel	51	Transporte aéreo	3
Marzo 2011	44	Teruel	52	Almacenamiento y actividades anexas al transporte	103
Marzo 2011	44	Teruel	53	Actividades postales y de correos	175
Marzo 2011	44	Teruel	55	Servicios de alojamiento	972
Marzo 2011	44	Teruel	56	Servicios de comidas y bebidas	2701
Marzo 2011	44	Teruel	58	Edición	48
Marzo 2011	44	Teruel	59	Actividades cinematográficas, de vídeo y de programas de televisión, grabación de sonido y edición musical	43
Marzo 2011	44	Teruel	60	Actividades de programación y emisión de radio y televisión	22
Marzo 2011	44	Teruel	61	Telecomunicaciones	109
Marzo 2011	44	Teruel	62	Programación, consultoría y otras actividades relacionadas con la informática	69
Marzo 2011	44	Teruel	63	Servicios de información	10
Marzo 2011	44	Teruel	64	Servicios financieros, excepto seguros y fondos de pensiones	670
Marzo 2011	44	Teruel	65	Seguros, reaseguros y fondos de pensiones, excepto Seguridad Social obligatoria	86
Marzo 2011	44	Teruel	66	Actividades auxiliares a los servicios financieros y a los seguros	194
Marzo 2011	44	Teruel	68	Actividades inmobiliarias	57
Marzo 2011	44	Teruel	69	Actividades jurídicas y de contabilidad	607
Marzo 2011	44	Teruel	70	Actividades de las sedes centrales; actividades de consultoría de gestión empresarial	139
Marzo 2011	44	Teruel	71	Servicios técnicos de arquitectura e ingeniería; ensayos y análisis técnicos	422
Marzo 2011	44	Teruel	72	Investigación y desarrollo	61
Marzo 2011	44	Teruel	73	Publicidad y estudios de mercado	47
Marzo 2011	44	Teruel	74	Otras actividades profesionales, científicas y técnicas	102
Marzo 2011	44	Teruel	75	Actividades veterinarias	55
Marzo 2011	44	Teruel	77	Actividades de alquiler	79
Marzo 2011	44	Teruel	78	Actividades relacionadas con el empleo	245
Marzo 2011	44	Teruel	79	Actividades de agencias de viajes, operadores turísticos, servicios de reservas y actividades relacionadas con los mismos	67
Marzo 2011	44	Teruel	80	Actividades de seguridad e investigación	115
Marzo 2011	44	Teruel	81	Servicios a edificios y actividades de jardinería	1209
Marzo 2011	44	Teruel	82	Actividades administrativas de oficina y otras actividades auxiliares a las empresas	101
Marzo 2011	44	Teruel	84	Administración Pública y defensa; Seguridad Social obligatoria	4850
Marzo 2011	44	Teruel	85	Educación	1003
Marzo 2011	44	Teruel	86	Actividades sanitarias	2899
Marzo 2011	44	Teruel	87	Asistencia en establecimientos residenciales	1379
Marzo 2011	44	Teruel	88	Actividades de servicios sociales sin alojamiento	366
Marzo 2011	44	Teruel	90	Actividades de creación, artísticas y espectáculos	102
Marzo 2011	44	Teruel	91	Actividades de bibliotecas, archivos, museos y otras actividades culturales	105
Marzo 2011	44	Teruel	92	Actividades de juegos de azar y apuestas	47
Marzo 2011	44	Teruel	93	Actividades deportivas, recreativas y de entretenimiento	286
Marzo 2011	44	Teruel	94	Actividades asociativas	451
Marzo 2011	44	Teruel	95	Reparación de ordenadores, efectos personales y artículos de uso doméstico	262
Marzo 2011	44	Teruel	96	Otros servicios personales	624
Marzo 2011	44	Teruel	97	Actividades de los hogares como empleadores de personal doméstico	521
Marzo 2011	44	Teruel		Sin clasificar	33
Marzo 2011	50	Zaragoza	01	Agricultura, ganadería, caza y servicios relacionados con las mismas	15870
Marzo 2011	50	Zaragoza	02	Silvicultura y explotación forestal	395
Marzo 2011	50	Zaragoza	03	Pesca y acuicultura	35
Marzo 2011	50	Zaragoza	05	Extracción de antracita, hulla y lignito	91
Marzo 2011	50	Zaragoza	07	Extracción de minerales metálicos	62
Marzo 2011	50	Zaragoza	08	Otras industrias extractivas	505
Marzo 2011	50	Zaragoza	09	Actividades de apoyo a las industrias extractivas	5
Marzo 2011	50	Zaragoza	10	Industria de la alimentación	6475
Marzo 2011	50	Zaragoza	11	Fabricación de bebidas	1015
Marzo 2011	50	Zaragoza	12	Industria del tabaco	1
Marzo 2011	50	Zaragoza	13	Industria textil	558
Marzo 2011	50	Zaragoza	14	Confección de prendas de vestir	1279
Marzo 2011	50	Zaragoza	15	Industria del cuero y del calzado	1124
Marzo 2011	50	Zaragoza	16	Industria de la madera y del corcho, excepto muebles; cestería y espartería	1148
Marzo 2011	50	Zaragoza	17	Industria del papel	2275
Marzo 2011	50	Zaragoza	18	Artes gráficas y reproducción de soportes grabados	1430
Marzo 2011	50	Zaragoza	19	Coquerías y refino de petróleo	13
Marzo 2011	50	Zaragoza	20	Industria química	1878
Marzo 2011	50	Zaragoza	21	Fabricación de productos farmacéuticos	680
Marzo 2011	50	Zaragoza	22	Fabricación de productos de caucho y plásticos	3796
Marzo 2011	50	Zaragoza	23	Fabricación de otros productos minerales no metálicos	2363
Marzo 2011	50	Zaragoza	24	Metalurgia; fabricación de productos de hierro, acero y ferroaleaciones	2171
Marzo 2011	50	Zaragoza	25	Fabricación de productos metálicos, excepto maquinaria y equipo	8196
Marzo 2011	50	Zaragoza	26	Fabricación de productos informáticos, electrónicos y ópticos	1358
Marzo 2011	50	Zaragoza	27	Fabricación de material y equipo eléctrico	5079
Marzo 2011	50	Zaragoza	28	Fabricación de maquinaria y equipo n.c.o.p.	5758
Marzo 2011	50	Zaragoza	29	Fabricación de vehículos de motor, remolques y semirremolques	15327
Marzo 2011	50	Zaragoza	30	Fabricación de otro material de transporte	1132
Marzo 2011	50	Zaragoza	31	Fabricación de muebles	3904
Marzo 2011	50	Zaragoza	32	Otras industrias manufactureras	945
Marzo 2011	50	Zaragoza	33	Reparación e instalación de maquinaria y equipo	1766
Marzo 2011	50	Zaragoza	35	Suministro de energía eléctrica, gas, vapor y aire acondicionado	667
Marzo 2011	50	Zaragoza	36	Captación, depuración y distribución de agua	1025
Marzo 2011	50	Zaragoza	37	Recogida y tratamiento de aguas residuales	83
Marzo 2011	50	Zaragoza	38	Recogida, tratamiento y eliminación de residuos; valorización	2639
Marzo 2011	50	Zaragoza	39	Actividades de descontaminación y otros servicios de gestión de residuos	19
Marzo 2011	50	Zaragoza	41	Construcción de edificios	9426
Marzo 2011	50	Zaragoza	42	Ingeniería civil	1697
Marzo 2011	50	Zaragoza	43	Actividades de construcción especializada	17542
Marzo 2011	50	Zaragoza	45	Venta y reparación de vehículos de motor y motocicletas	6055
Marzo 2011	50	Zaragoza	46	Comercio al por mayor e intermediarios del comercio, excepto de vehículos de motor y motocicletas	19947
Marzo 2011	50	Zaragoza	47	Comercio al por menor, excepto de vehículos de motor y motocicletas	37215
Marzo 2011	50	Zaragoza	49	Transporte terrestre y por tubería	16188
Marzo 2011	50	Zaragoza	50	Transporte marítimo y por vías navegables interiores	6
Marzo 2011	50	Zaragoza	51	Transporte aéreo	55
Marzo 2011	50	Zaragoza	52	Almacenamiento y actividades anexas al transporte	3876
Marzo 2011	50	Zaragoza	53	Actividades postales y de correos	1169
Marzo 2011	50	Zaragoza	55	Servicios de alojamiento	2684
Marzo 2011	50	Zaragoza	56	Servicios de comidas y bebidas	20613
Marzo 2011	50	Zaragoza	58	Edición	1450
Marzo 2011	50	Zaragoza	59	Actividades cinematográficas, de vídeo y de programas de televisión, grabación de sonido y edición musical	1033
Marzo 2011	50	Zaragoza	60	Actividades de programación y emisión de radio y televisión	267
Marzo 2011	50	Zaragoza	61	Telecomunicaciones	1863
Marzo 2011	50	Zaragoza	62	Programación, consultoría y otras actividades relacionadas con la informática	3369
Marzo 2011	50	Zaragoza	63	Servicios de información	232
Marzo 2011	50	Zaragoza	64	Servicios financieros, excepto seguros y fondos de pensiones	6405
Marzo 2011	50	Zaragoza	65	Seguros, reaseguros y fondos de pensiones, excepto Seguridad Social obligatoria	1088
Marzo 2011	50	Zaragoza	66	Actividades auxiliares a los servicios financieros y a los seguros	1856
Marzo 2011	50	Zaragoza	68	Actividades inmobiliarias	1993
Marzo 2011	50	Zaragoza	69	Actividades jurídicas y de contabilidad	5320
Marzo 2011	50	Zaragoza	70	Actividades de las sedes centrales; actividades de consultoría de gestión empresarial	1359
Marzo 2011	50	Zaragoza	71	Servicios técnicos de arquitectura e ingeniería; ensayos y análisis técnicos	4607
Marzo 2011	50	Zaragoza	72	Investigación y desarrollo	1474
Marzo 2011	50	Zaragoza	73	Publicidad y estudios de mercado	1429
Marzo 2011	50	Zaragoza	74	Otras actividades profesionales, científicas y técnicas	1550
Marzo 2011	50	Zaragoza	75	Actividades veterinarias	361
Marzo 2011	50	Zaragoza	77	Actividades de alquiler	1840
Marzo 2011	50	Zaragoza	78	Actividades relacionadas con el empleo	3347
Marzo 2011	50	Zaragoza	79	Actividades de agencias de viajes, operadores turísticos, servicios de reservas y actividades relacionadas con los mismos	860
Marzo 2011	50	Zaragoza	80	Actividades de seguridad e investigación	2137
Marzo 2011	50	Zaragoza	81	Servicios a edificios y actividades de jardinería	12019
Marzo 2011	50	Zaragoza	82	Actividades administrativas de oficina y otras actividades auxiliares a las empresas	3878
Marzo 2011	50	Zaragoza	84	Administración Pública y defensa; Seguridad Social obligatoria	23516
Marzo 2011	50	Zaragoza	85	Educación	16567
Marzo 2011	50	Zaragoza	86	Actividades sanitarias	22113
